id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
18272868,Thu Nov 08 2018 15:58:41 GMT-0800 (PST),2018-11-08,2018-11-08 17:58:41 -0600,Pacific Time (US & Canada),1341144,trt,2018-11-08 18:00:14 -0600,2018-11-08 20:31:52 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18272868,https://inaturalist-open-data.s3.amazonaws.com/photos/27914788/medium.jpg?1541721669,,"",,1,0,false,3,"Yolo Bypass Wildlife Area, Davis, CA, US",38.5560118618,-121.6721632652,24,24,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18281291,2018-11-08 2:22:26 PM PST,2018-11-08,2018-11-08 16:22:26 -0600,Pacific Time (US & Canada),1022753,michaelohare,2018-11-09 04:39:16 -0600,2018-11-14 14:13:24 -0600,research,,https://www.inaturalist.org/observations/18281291,https://static.inaturalist.org/photos/27928836/medium.jpeg?1541759961,,"",,1,0,false,2,"2850 San Lorenzo Way, Carmichael, CA 95608, USA",38.6174682623,-121.3085115328,132,132,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
18291681,Fri Nov 09 2018 09:50:25 GMT-0800 (PST),2018-11-09,2018-11-09 11:50:25 -0600,Pacific Time (US & Canada),400429,sweiser,2018-11-09 15:16:00 -0600,2018-11-11 07:43:51 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18291681,https://inaturalist-open-data.s3.amazonaws.com/photos/27945430/medium.jpg?1541798234,,"",,1,0,false,3,"93286, Woodlake, CA, US",36.4287212911,-119.0233152237,22,22,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18317672,2018/11/10 11:04 AM PST,2018-11-10,2018-11-10 13:04:00 -0600,Pacific Time (US & Canada),10201,edwardrooks,2018-11-10 19:05:36 -0600,2018-11-11 00:45:21 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18317672,https://inaturalist-open-data.s3.amazonaws.com/photos/27989237/medium.jpg?1541898219,,"",,1,0,false,,"PALASSOU Ridge, California, USA",37.0776026,-121.4954376,191,191,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18319104,2018/11/10 3:01 PM PST,2018-11-10,2018-11-10 17:01:00 -0600,Pacific Time (US & Canada),28037,metsa,2018-11-10 20:14:45 -0600,2018-11-10 23:54:14 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18319104,https://inaturalist-open-data.s3.amazonaws.com/photos/27991882/medium.jpeg?1541902459,,"","""V"" for valley on leaf - ",1,0,false,,"Alameda County, CA, USA",37.51584,-121.8297666667,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18335580,2018-11-11 2:43:37 PM CST,2018-11-11,2018-11-11 14:43:37 -0600,Central Time (US & Canada),1321390,randpan,2018-11-11 14:44:12 -0600,2018-11-15 07:08:58 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18335580,https://inaturalist-open-data.s3.amazonaws.com/photos/28019309/medium.jpeg?1541969055,,"",,1,0,false,2,"2213 Oak Valley, Schertz, TX 78154, USA",29.57032672,-98.27130026,5,5,,,false,,,Cedar Elm,Ulmus crassifolia,Cedar Elm,Plantae,128823
18362112,Mon Nov 12 2018 12:33:04 GMT-0800 (PST),2018-11-12,2018-11-12 14:33:04 -0600,Pacific Time (US & Canada),812002,carlosd73,2018-11-12 18:16:59 -0600,2018-12-09 07:39:29 -0600,research,,https://www.inaturalist.org/observations/18362112,https://static.inaturalist.org/photos/28064517/medium.jpg?1542068247,,"",,2,0,false,3,"94028, Portola Valley, CA, US",37.327725,-122.18007,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18363849,Mon Nov 12 2018 11:36:12 GMT-0800 (PST),2018-11-12,2018-11-12 13:36:12 -0600,Pacific Time (US & Canada),979030,jillmcgrady,2018-11-12 19:59:17 -0600,2018-12-15 22:34:41 -0600,research,,https://www.inaturalist.org/observations/18363849,https://static.inaturalist.org/photos/28067421/medium.jpg?1542074375,,"",,1,0,false,3,"9550 Saint Helena Rd, Santa Rosa, CA, US",38.5193116667,-122.5590216667,10,10,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18381761,Tue Nov 13 2018 09:01:19 GMT-0800 (PST),2018-11-13,2018-11-13 11:01:19 -0600,Pacific Time (US & Canada),1350073,arlo_phoenix,2018-11-13 17:17:41 -0600,2018-11-14 18:16:49 -0600,research,,https://www.inaturalist.org/observations/18381761,https://static.inaturalist.org/photos/28093098/medium.jpg?1542151069,,"",,1,0,false,3,"American River Bike Trail, Orangevale, CA, US",38.675005,-121.1919466667,35,35,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18425551,2018-11-16 1:29:01 pm AEDT,2018-11-16,2018-11-15 20:29:01 -0600,Sydney,1247770,jiggy,2018-11-16 03:26:42 -0600,2018-11-16 05:10:54 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18425551,https://inaturalist-open-data.s3.amazonaws.com/photos/28167391/medium.jpeg?1542360405,,"",,1,0,false,2,"Cork Oak Rd, Molonglo Valley ACT 2611, Australia",-35.2799987793,149.0791625977,,,,,false,gps,gps,Many Flowered Matrush,Lomandra multiflora,Many Flowered Matrush,Plantae,353960
18510860,2018-11-12 13:37:46,2018-11-12,2018-11-12 15:37:46 -0600,Pacific Time (US & Canada),4915,birdgal5,2018-11-19 21:43:28 -0600,2018-11-19 22:05:30 -0600,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/18510860,https://inaturalist-open-data.s3.amazonaws.com/photos/28269033/medium.jpg?1542586818,,"Putah Creek, Near Winters, california, solano county, picnic area, Lake Solano Park, California endemic, native tree, Fagaceae, valley oak, Quercus, Quercus lobata",Host tree for Andricus quercuscalifornicus (California Galt Wasp),1,0,false,,"Lake Solano Park (picnic area), near Winters, Solano County, California, USA",38.490477,-122.022576,20,20,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18521770,2018-11-20 11:19:15 AM PST,2018-11-20,2018-11-20 13:19:15 -0600,Pacific Time (US & Canada),1290054,gladysn,2018-11-20 13:21:35 -0600,2021-01-12 13:36:13 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18521770,https://inaturalist-open-data.s3.amazonaws.com/photos/28332074/medium.jpeg?1542741701,,"",,1,0,false,2,"UCLA Plant Growth Center, 614 Charles E Young Dr S, Los Angeles, CA 90095, USA",34.06611395,-118.44096692,9,9,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18522259,2018/11/19 12:14 AM PST,2018-11-19,2018-11-19 02:14:00 -0600,Pacific Time (US & Canada),94819,asabspade,2018-11-20 13:42:05 -0600,2018-11-21 17:48:47 -0600,research,CC-BY-ND,https://www.inaturalist.org/observations/18522259,https://inaturalist-open-data.s3.amazonaws.com/photos/28331873/medium.jpeg?1542741365,,"",,1,0,false,,"Mendocino County, CA, USA",39.7086532739,-123.327872679,168,168,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18528196,Tue Nov 20 2018 16:24:59 GMT-0800 (PST),2018-11-20,2018-11-20 18:24:59 -0600,Pacific Time (US & Canada),812002,carlosd73,2018-11-20 19:44:27 -0600,2018-11-21 10:49:34 -0600,research,,https://www.inaturalist.org/observations/18528196,https://static.inaturalist.org/photos/28343249/medium.jpg?1542764682,,"",,2,0,false,3,"95118, San Jose, CA, US",37.2471583333,-121.870575,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18546774,2018/11/18 10:32 AM UTC,2018-11-18,,UTC,400429,sweiser,2018-11-21 17:45:50 -0600,2018-11-23 19:15:13 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18546774,https://inaturalist-open-data.s3.amazonaws.com/photos/28373439/medium.jpg?1542843429,,"","",1,0,false,,"Tulare County, CA, USA",36.3292539953,-119.1727096141,8,8,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18564642,Thu Nov 22 2018 10:18:25 GMT-0800 (PST),2018-11-22,2018-11-22 12:18:25 -0600,Pacific Time (US & Canada),1022225,aigner,2018-11-22 15:35:58 -0600,2019-07-24 10:44:25 -0500,research,,https://www.inaturalist.org/observations/18564642,https://static.inaturalist.org/photos/28403836/medium.jpg?1542922688,,"","",1,0,false,3,"Morgan Valley Rd, Lower Lake, CA, US",38.8594166667,-122.4092033333,10,10,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18567456,Thu Nov 22 2018 16:18:35 GMT-0800 (PST),2018-11-22,2018-11-22 18:18:35 -0600,Pacific Time (US & Canada),1198747,sprucest,2018-11-22 18:21:37 -0600,2018-11-22 23:38:02 -0600,research,,https://www.inaturalist.org/observations/18567456,https://static.inaturalist.org/photos/28408619/medium.jpg?1542932501,,"",,1,0,false,3,"Railtown 1897 State Historic Park, Jamestown, CA, US",37.9505833333,-120.4180533333,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18568743,Thu Nov 22 2018 11:50:43 GMT-0800 (PST),2018-11-22,2018-11-22 13:50:43 -0600,Pacific Time (US & Canada),812002,carlosd73,2018-11-22 19:55:42 -0600,2018-12-09 07:36:21 -0600,research,,https://www.inaturalist.org/observations/18568743,https://static.inaturalist.org/photos/28410861/medium.jpg?1542938153,,"",,2,0,false,3,"Almaden Quicksilver County Park, Los Gatos, CA, US",37.205605,-121.8801116667,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18571617,Thu Nov 22 2018 12:59:01 GMT-0800 (PST),2018-11-22,2018-11-22 14:59:01 -0600,Pacific Time (US & Canada),812002,carlosd73,2018-11-22 23:04:35 -0600,2018-12-09 07:31:53 -0600,research,,https://www.inaturalist.org/observations/18571617,https://static.inaturalist.org/photos/28415705/medium.jpg?1542949497,,"",,2,0,false,3,"Almaden Quicksilver County Park, Los Gatos, CA, US",37.2068033333,-121.8945383333,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18588452,Fri Nov 23 2018 16:26:23 GMT-0800 (PST),2018-11-23,2018-11-23 18:26:23 -0600,Pacific Time (US & Canada),691899,redwoodgarden,2018-11-23 18:27:37 -0600,2018-11-25 00:58:55 -0600,research,,https://www.inaturalist.org/observations/18588452,https://static.inaturalist.org/photos/28445422/medium.jpg?1543019268,,"",,2,0,false,3,"12643 Lone Oak Rd, Waterford, CA, US",37.6601575362,-120.7613425703,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18595338,2018/09/10 10:03 AM PDT,2018-09-10,2018-09-10 12:03:00 -0500,Pacific Time (US & Canada),209572,truthseqr,2018-11-24 03:19:06 -0600,2018-11-24 05:11:34 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18595338,https://inaturalist-open-data.s3.amazonaws.com/photos/24676565/medium.jpeg?1536624286,,"tree, oak, galls","The leaves of this Valley Oak tree are covered with tiny red galls:
https://www.inaturalist.org/observations/16406130",1,0,false,,"Santa Teresa County Park, CA, US",37.203453,-121.811044,52,52,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18610884,2018-11-24 10:56:19 AM PST,2018-11-24,2018-11-24 12:56:19 -0600,Pacific Time (US & Canada),70362,willfreyman,2018-11-24 18:40:55 -0600,2019-02-20 11:10:27 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18610884,https://inaturalist-open-data.s3.amazonaws.com/photos/28483665/medium.jpeg?1543106460,,"",,1,0,false,2,"Monte Bello Open Space Preserve, Santa Clara County, US-CA, US",37.32157153,-122.1694235,3,3,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18611416,2018-11-24 3:41:21 PM PST,2018-11-24,2018-11-24 17:41:21 -0600,Pacific Time (US & Canada),386198,morgancantrell,2018-11-24 19:03:21 -0600,2018-11-24 21:52:59 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18611416,https://inaturalist-open-data.s3.amazonaws.com/photos/28484597/medium.jpeg?1543107839,,"",,1,0,false,2,"Escondido Spur Trail, Arroyo Grande, CA 93420, USA",35.2035598755,-120.4578323364,,,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
18629963,Sat Nov 24 2018 13:17:31 GMT-0800 (PST),2018-11-24,2018-11-24 15:17:31 -0600,Pacific Time (US & Canada),77237,nataliebee,2018-11-25 13:31:03 -0600,2019-02-20 11:10:11 -0600,research,CC-BY-SA,https://www.inaturalist.org/observations/18629963,https://inaturalist-open-data.s3.amazonaws.com/photos/28515361/medium.jpg?1543174266,,"",,1,0,false,3,"Coyote Lake Harvey Bear Ranch County Park, Gilroy, CA, US",37.0800221667,-121.5353,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18635659,2018-11-25 10:35:03 AM PST,2018-11-25,2018-11-25 12:35:03 -0600,Pacific Time (US & Canada),70362,willfreyman,2018-11-25 16:54:36 -0600,2019-02-20 11:10:07 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18635659,https://inaturalist-open-data.s3.amazonaws.com/photos/28524876/medium.jpeg?1543186482,,"",,1,0,false,2,"Meadowlark Trail, Palo Alto, CA 94304, USA",37.378309,-122.18495734,3,3,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18635722,2018-11-25 10:49:10 AM PST,2018-11-25,2018-11-25 12:49:10 -0600,Pacific Time (US & Canada),70362,willfreyman,2018-11-25 16:55:37 -0600,2019-02-20 11:10:01 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18635722,https://inaturalist-open-data.s3.amazonaws.com/photos/28524955/medium.jpeg?1543186544,,"",,1,0,false,2,"Arastradero Preserve Loop Vista Point, Arastradero Creek Trail, Palo Alto, CA 94304, USA",37.37480625,-122.18766624,3,3,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18639901,Sun Nov 25 2018 16:16:43 GMT-0800 (PST),2018-11-25,2018-11-25 18:16:43 -0600,Pacific Time (US & Canada),1264723,juniorcorrea,2018-11-25 19:42:06 -0600,2018-12-04 16:36:11 -0600,research,,https://www.inaturalist.org/observations/18639901,https://static.inaturalist.org/photos/28540697/medium.jpg?1543213054,,"",,2,0,false,3,"608 Creekside Way, Winters, CA, US",38.5245246627,-121.9579892514,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18640294,2018-11-25 12:02:28 PM PST,2018-11-25,2018-11-25 14:02:28 -0600,Pacific Time (US & Canada),205364,m_aniket,2018-11-25 20:02:31 -0600,2018-11-25 23:04:18 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18640294,https://inaturalist-open-data.s3.amazonaws.com/photos/28532919/medium.jpeg?1543197754,,"","",1,0,false,2,"Coyote Creek Trail, Morgan Hill, CA 95037, USA",37.14427221,-121.79574125,8,8,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18641027,2018/09/01 3:46 PM PDT,2018-09-01,2018-09-01 17:46:00 -0500,Pacific Time (US & Canada),347228,oddirt,2018-11-25 20:34:00 -0600,2020-09-10 17:33:50 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/18641027,https://inaturalist-open-data.s3.amazonaws.com/photos/28532228/medium.jpeg?1543196736,,"",,1,0,false,,"Santa Clara County, CA, USA",37.3428527778,-121.716225,12,12,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18656682,Mon Nov 26 2018 12:08:07 GMT-0800 (PST),2018-11-26,2018-11-26 14:08:07 -0600,Pacific Time (US & Canada),1203312,ljlwatkins,2018-11-26 14:08:37 -0600,2018-12-01 13:11:56 -0600,research,,https://www.inaturalist.org/observations/18656682,https://static.inaturalist.org/photos/28559986/medium.jpg?1543262926,,"",,1,0,false,3,"Effie Yeaw Nature Center, Carmichael, CA, US",38.6187180242,-121.309340098,6,6,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18681104,2018-11-27 11:39:49 AM PST,2018-11-27,2018-11-27 13:39:49 -0600,Pacific Time (US & Canada),1369467,sarah998,2018-11-27 15:33:00 -0600,2019-01-17 12:39:53 -0600,research,,https://www.inaturalist.org/observations/18681104,https://static.inaturalist.org/photos/28598908/medium.jpeg?1543354417,,"",,1,0,false,2,"Jedediah Smith Memorial Trail, Fair Oaks, CA 95628, USA",38.6538200378,-121.2008972168,,,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
18705605,2018/11/21 1:22 PM PST,2018-11-21,2018-11-21 15:22:00 -0600,Pacific Time (US & Canada),172086,ekoberle,2018-11-28 19:14:08 -0600,2019-05-04 01:25:38 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/18705605,https://static.inaturalist.org/photos/28639625/medium.jpeg?1543451220,,"",,3,0,false,,"Santa Barbara County, CA, USA",34.5333590529,-120.1778952234,31,31,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18724012,2018/11/20 11:30 AM AEST,2018-11-20,2018-11-19 19:30:00 -0600,Brisbane,473623,dustaway,2018-11-29 16:41:24 -0600,2019-06-28 18:30:31 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/18724012,https://inaturalist-open-data.s3.amazonaws.com/photos/28668521/medium.jpg?1543529919,,"Casuarinaceae, Casuarina cunninghamiana, River She-oak, Isis River Valley, NSW, australia","<i>Casuarina cunninghamiana</i>

Isaac's Creek, Isis River Valley NSW AU",2,0,false,,"Timor NSW 2338, Australia",-31.6966709056,151.1119473399,61,61,,,false,,,River sheoak,Casuarina cunninghamiana,River sheoak,Plantae,160233
18737812,2018/11/17 7:55 AM PST,2018-11-17,2018-11-17 09:55:00 -0600,Pacific Time (US & Canada),10326,natureali,2018-11-30 12:02:25 -0600,2019-07-24 10:44:08 -0500,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/18737812,https://inaturalist-open-data.s3.amazonaws.com/photos/28691139/medium.jpeg?1543599809,,"",,1,0,false,,"San Joaquin, California, United States",38.2246520914,-121.0337759653,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18759495,Sat Dec 01 2018 11:22:13 GMT-0800 (PST),2018-12-01,2018-12-01 13:22:13 -0600,Pacific Time (US & Canada),1256647,tnbaut,2018-12-01 13:23:51 -0600,2021-01-11 17:41:40 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18759495,https://inaturalist-open-data.s3.amazonaws.com/photos/28727563/medium.jpg?1543692299,,"",,2,0,false,3,"Juan Bautista De Anza Park, Calabasas, CA, US",34.1267200784,-118.710448943,8,8,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18759498,2018-12-01 11:22:02 AM PST,2018-12-01,2018-12-01 13:22:02 -0600,Pacific Time (US & Canada),1262541,mahliya,2018-12-01 13:23:57 -0600,2021-01-11 17:41:20 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18759498,https://inaturalist-open-data.s3.amazonaws.com/photos/28727546/medium.jpeg?1543692282,,"",,1,0,false,2,"3701 Lost Hills Rd, Agoura Hills, CA 91301, USA",34.12667885,-118.71050818,6,6,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18759571,Sat Dec 01 2018 11:27:06 GMT-0800 (PST),2018-12-01,2018-12-01 13:27:06 -0600,Pacific Time (US & Canada),1260926,andiejian,2018-12-01 13:27:08 -0600,2021-01-11 17:40:56 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18759571,https://inaturalist-open-data.s3.amazonaws.com/photos/28727691/medium.jpg?1543692431,,"",,1,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.1268862412,-118.7112490834,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18759869,Sat Dec 01 2018 11:33:37 GMT-0800 (PST),2018-12-01,2018-12-01 13:33:37 -0600,Pacific Time (US & Canada),1250441,kingjad000,2018-12-01 13:37:52 -0600,2021-01-11 17:40:35 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18759869,https://inaturalist-open-data.s3.amazonaws.com/photos/28728261/medium.jpg?1543693250,,"",,2,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.1273371876,-118.7109102869,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18759900,Sat Dec 01 2018 11:38:27 GMT-0800 (PST),2018-12-01,2018-12-01 13:38:27 -0600,Pacific Time (US & Canada),1250317,erikadeguia,2018-12-01 13:38:47 -0600,2021-01-11 17:40:18 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18759900,https://inaturalist-open-data.s3.amazonaws.com/photos/28728188/medium.jpg?1543693151,,"",,2,0,false,3,"Juan Bautista De Anza Park, Calabasas, CA, US",34.1265820619,-118.7101300155,10,10,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18759908,Sat Dec 01 2018 11:38:51 GMT-0800 (PST),2018-12-01,2018-12-01 13:38:51 -0600,Pacific Time (US & Canada),1250392,msubhan,2018-12-01 13:39:03 -0600,2021-01-11 17:39:57 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18759908,https://inaturalist-open-data.s3.amazonaws.com/photos/28728196/medium.jpg?1543693156,,"","",1,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.1267846944,-118.7107420621,10,10,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
18760004,Sat Dec 01 2018 11:41:57 GMT-0800 (PST),2018-12-01,2018-12-01 13:41:57 -0600,Pacific Time (US & Canada),1254402,ananta327,2018-12-01 13:42:15 -0600,2021-01-11 17:39:39 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/18760004,https://inaturalist-open-data.s3.amazonaws.com/photos/28728365/medium.jpg?1543693351,,"",,1,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.1265236819,-118.7104641182,50,50,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
