id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,longitude,latitude
75612400,Wed Apr 28 2021 15:57:25 GMT-0700 (PDT),4/28/21,4/28/21 17:57,Pacific Time (US & Canada),14260,hikingtony,4/28/21 20:51,4/29/21 13:16,research,CC-BY-NC,https://www.inaturalist.org/observations/75612400,https://inaturalist-open-data.s3.amazonaws.com/photos/123726330/medium.jpg?1619661112,NA,NA,NA,2,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.438881,38.26888006
75612573,Wed Apr 28 2021 16:25:44 GMT-0700 (PDT),4/28/21,4/28/21 18:25,Pacific Time (US & Canada),14260,hikingtony,4/28/21 20:53,4/29/21 13:15,research,CC-BY-NC,https://www.inaturalist.org/observations/75612573,https://inaturalist-open-data.s3.amazonaws.com/photos/123726745/medium.jpg?1619661237,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4382117,38.26670904
75828566,4/30/21 7:42,4/30/21,4/30/21 9:42,Pacific Time (US & Canada),3057,vermfly,4/30/21 9:43,4/30/21 9:51,research,CC-BY-NC,https://www.inaturalist.org/observations/75828566,https://inaturalist-open-data.s3.amazonaws.com/photos/124080486/medium.jpeg?1619793803,NA,NA,NA,1,0,FALSE,2,"Carmichael, CA 95608, USA",7,7,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3390035,38.63405814
75865712,4/30/21 8:37,4/30/21,4/30/21 10:37,Pacific Time (US & Canada),3057,vermfly,4/30/21 12:00,4/30/21 13:23,research,CC-BY-NC,https://www.inaturalist.org/observations/75865712,https://inaturalist-open-data.s3.amazonaws.com/photos/124136125/medium.jpeg?1619802040,NA,NA,NA,1,0,FALSE,2,"Carmichael, CA 95608, USA",3,3,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3386091,38.63371019
75866694,Fri Apr 30 2021 10:00:14 GMT-0700 (PDT),4/30/21,4/30/21 12:00,Pacific Time (US & Canada),631902,petunialoo,4/30/21 12:04,4/30/21 17:28,research,CC-BY-NC,https://www.inaturalist.org/observations/75866694,https://inaturalist-open-data.s3.amazonaws.com/photos/124137848/medium.jpg?1619802275,NA,NA,NA,1,0,FALSE,3,"Effie Yeaw Nature Center, Carmichael, CA, US",65,65,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3120659,38.61713803
75883188,Fri Apr 30 2021 11:05:26 GMT-0700 (PDT),4/30/21,4/30/21 13:05,Pacific Time (US & Canada),1416857,lindagal2,4/30/21 13:05,4/30/21 17:20,research,CC-BY-NC,https://www.inaturalist.org/observations/75883188,https://inaturalist-open-data.s3.amazonaws.com/photos/124164350/medium.jpg?1619805962,NA,NA,NA,1,0,FALSE,3,"American River Bike Trail, Orangevale, CA, US",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1901426,38.67808258
75913153,4/30/21 11:04,4/30/21,4/30/21 13:04,Pacific Time (US & Canada),3057,vermfly,4/30/21 14:57,4/30/21 14:59,research,CC-BY-NC,https://www.inaturalist.org/observations/75913153,https://inaturalist-open-data.s3.amazonaws.com/photos/124212366/medium.jpeg?1619812678,NA,NA,NA,1,0,FALSE,2,"Orangevale, CA, USA",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1899906,38.67825045
75915573,4/30/21 11:24,4/30/21,4/30/21 13:24,Pacific Time (US & Canada),3057,vermfly,4/30/21 15:05,4/30/21 16:26,research,CC-BY-NC,https://www.inaturalist.org/observations/75915573,https://inaturalist-open-data.s3.amazonaws.com/photos/124216864/medium.jpeg?1619813161,NA,NA,NA,1,0,FALSE,2,"Orangevale, CA, USA",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1913847,38.67818424
75982898,Fri Apr 30 2021 17:18:45 GMT-0700 (PDT),4/30/21,4/30/21 19:18,Pacific Time (US & Canada),198371,sarahangulo,4/30/21 19:19,4/30/21 19:55,research,CC0,https://www.inaturalist.org/observations/75982898,https://inaturalist-open-data.s3.amazonaws.com/photos/124324613/medium.jpg?1619828353,NA,NA,NA,1,0,FALSE,3,"Sutter's Landing Park, Sacramento, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4581591,38.58951631
75987143,Fri Apr 30 2021 17:37:29 GMT-0700 (PDT),4/30/21,4/30/21 19:37,Pacific Time (US & Canada),198371,sarahangulo,4/30/21 19:37,4/30/21 19:55,research,CC0,https://www.inaturalist.org/observations/75987143,https://inaturalist-open-data.s3.amazonaws.com/photos/124332062/medium.jpg?1619829466,NA,NA,NA,1,0,FALSE,3,"Sutter's Landing Park, Sacramento, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4551066,38.59002433
76026980,Fri Apr 30 2021 18:28:25 GMT-0700 (PDT),4/30/21,4/30/21 20:28,Pacific Time (US & Canada),1065481,antrozousamelia,4/30/21 22:27,4/30/21 22:29,research,CC-BY,https://www.inaturalist.org/observations/76026980,https://inaturalist-open-data.s3.amazonaws.com/photos/124396140/medium.jpg?1619839668,NA,NA,NA,1,0,FALSE,3,"William B. Pond Picnic, Carmichael, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.330855,38.58529167
76027757,4/30/21 18:39,4/30/21,4/30/21 20:39,Pacific Time (US & Canada),3057,vermfly,4/30/21 22:31,4/30/21 22:33,research,CC-BY-NC,https://www.inaturalist.org/observations/76027757,https://inaturalist-open-data.s3.amazonaws.com/photos/124397434/medium.jpeg?1619839875,NA,NA,NA,1,0,FALSE,2,"Mather, CA 95655, USA",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2575022,38.55804592
76030262,Fri Apr 30 2021 17:28:51 GMT-0700 (PDT),4/30/21,4/30/21 19:28,Pacific Time (US & Canada),1065481,antrozousamelia,4/30/21 22:43,4/30/21 22:53,research,CC-BY,https://www.inaturalist.org/observations/76030262,https://inaturalist-open-data.s3.amazonaws.com/photos/124401904/medium.jpg?1619840595,NA,NA,NA,1,0,FALSE,3,"William B. Pond Picnic, Carmichael, CA, US",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3317717,38.585995
76195408,Sat May 01 2021 08:57:25 GMT-0700 (PDT),5/1/21,5/1/21 10:57,Pacific Time (US & Canada),1423323,origamiesme,5/1/21 11:46,5/1/21 12:38,research,CC-BY-NC,https://www.inaturalist.org/observations/76195408,https://inaturalist-open-data.s3.amazonaws.com/photos/124649763/medium.jpg?1619887584,NA,NA,NA,1,0,FALSE,3,"Adalis Dr, Sacramento, CA, US",8,8,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.442995,38.44475833
76378690,Sat May 01 2021 12:15:35 GMT-0700 (PDT),5/1/21,5/1/21 14:15,Pacific Time (US & Canada),423589,sethstrumwasser,5/1/21 20:42,5/1/21 21:40,research,CC-BY,https://www.inaturalist.org/observations/76378690,https://static.inaturalist.org/photos/124941288/medium.jpg?1619919751,NA,NA,NA,1,0,FALSE,3,"Tay Way, Sacramento, CA, US",1414,1414,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3877717,38.55950833
76610489,Sun May 02 2021 10:27:37 GMT-0700 (PDT),5/2/21,5/2/21 12:27,Pacific Time (US & Canada),1216226,lpadilla,5/2/21 12:28,5/2/21 13:39,research,CC-BY-NC,https://www.inaturalist.org/observations/76610489,https://inaturalist-open-data.s3.amazonaws.com/photos/125306251/medium.jpg?1619976514,NA,NA,NA,1,0,FALSE,3,"Rogue River Dr, Sacramento, CA, US",6,6,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3620765,38.56928093
76680685,Sat May 01 2021 11:37:01 GMT-0700 (PDT),5/1/21,5/1/21 13:37,Pacific Time (US & Canada),1546196,jkpanaka,5/2/21 15:29,5/2/21 16:34,research,CC-BY-NC,https://www.inaturalist.org/observations/76680685,https://inaturalist-open-data.s3.amazonaws.com/photos/125416529/medium.jpg?1619987382,NA,NA,NA,1,0,FALSE,3,"Effie Yeaw Nature Center, Carmichael, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3117367,38.61752833
76769622,2021-05-02 5:37:53 PM PDT,5/2/21,5/2/21 19:37,Pacific Time (US & Canada),3265396,julieevens,5/2/21 19:39,5/2/21 21:26,research,CC-BY-NC,https://www.inaturalist.org/observations/76769622,https://inaturalist-open-data.s3.amazonaws.com/photos/125557358/medium.jpeg?1620002360,NA,NA,NA,1,0,FALSE,2,"Sacramento, CA 95826, USA",7,7,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4044987,38.55954913
76778657,2021/05/01 12:21 PM PDT,5/1/21,5/1/21 14:21,Pacific Time (US & Canada),1653276,lglevanik,5/2/21 20:08,5/2/21 21:26,research,CC-BY-NC,https://www.inaturalist.org/observations/76778657,https://inaturalist-open-data.s3.amazonaws.com/photos/125561044/medium.jpeg?1620002801,NA,NA,NA,1,0,FALSE,NA,"Sacramento County, CA, USA",15,15,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2573955,38.5580963
76803052,5/2/21 17:26,5/2/21,5/2/21 19:26,Pacific Time (US & Canada),3057,vermfly,5/2/21 21:27,5/2/21 22:53,research,CC-BY-NC,https://www.inaturalist.org/observations/76803052,https://inaturalist-open-data.s3.amazonaws.com/photos/125614226/medium.jpeg?1620008853,NA,NA,NA,1,0,FALSE,2,"La Riviera, CA, USA",7,7,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3423489,38.57848077
76805228,5/2/21 18:12,5/2/21,5/2/21 20:12,Pacific Time (US & Canada),3057,vermfly,5/2/21 21:34,5/2/21 22:19,research,CC-BY-NC,https://www.inaturalist.org/observations/76805228,https://inaturalist-open-data.s3.amazonaws.com/photos/125617893/medium.jpeg?1620009285,NA,NA,NA,1,0,FALSE,2,"La Riviera, CA, USA",8,8,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.343977,38.57717316
76829324,Sun May 02 2021 19:00:26 GMT-0700 (PDT),5/2/21,5/2/21 21:00,Pacific Time (US & Canada),237495,jaron,5/2/21 22:56,5/2/21 23:20,research,NA,https://www.inaturalist.org/observations/76829324,https://static.inaturalist.org/photos/125657475/medium.jpg?1620014212,NA,NA,"Immature tree, does not look intentionally planted. Like 90% sure it’s a Valley Oak but possible I’m mis-identifying it.",1,0,FALSE,3,"Bierston St, Citrus Heights, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.318755,38.70421667
